# ----------------------------------------
# Ten10 GA4
# Untitled exploration-Free form 1
# 20241122-20260120
# ----------------------------------------

Page path + query string,Total users,Sessions,Average session duration,Key events,Bounce rate,Exits
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_12bRwTrqzw9G-cPgRZWyc6_t4MQAftmPid7I1q4uFa2jTWal398C-RxI2z05ZYh78lBQ5pX1BiONvXctteN2NW4b9RA&_hsmi=121315328,1,1,23.80487,0,0,1
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_DyKUQBu8E2-_4ibUzqI1b9lOWKbDO1oLgW2OqcCx331qYQdX31xTP4BG_rhLsOU3O4vkvHwIVR4X35Y4oUYQkuKHiUg&_hsmi=121315328,1,1,5.213027,0,0,1
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_KGJsHcb010d8cJ2mIHQYX_4ZbXrGRM-55jOafN0OxFG_O0Lxv9ORYEaSiiORvVwm6zDauQ4CNHjrVP5M9dALxq7aAVg&_hsmi=121315328,1,1,23.907829,0,0,1
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_Uge2pb562TVElkUDFYXn9NiH73FJAgWHwLnBXaQCsrSInDoxQX2QBlgHG304AHjjJ8tx1FsWAVtObMgaYhkYl5mFn-w&_hsmi=121315328,1,1,6.581912,1,0,1
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_VAV829mR1Vm97N_uh1uKEl3FSLJt26fpP27L0WxoEtF-nMZPidRmzvMgASEw7nh_DjLRV2YWLr6Xa-n1fCHSzetSs3A&_hsmi=121315328,1,1,3.733992,1,0,1
/blog/how-ai-is-changing-the-role-of-software-testers/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_ku6p-7nYu8_T5_Gd-Z3_zM-qADCJWKoeipwU_ZNVPuqwVwgMINzDChvcBPxUR4udv4_-rfUic4uzIAHp3PS01iw1BaA&_hsmi=121315328,1,1,7.265344,0,1,1
/blog/how-ai-is-improving-customer-experience-through-personalised-interactions,1,1,5.084345,0,0,1
/blog/how-ai-is-improving-customer-experience-through-personalised-interactions/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8MFvMawpcplnfDnmFot8baMuqZIj3pyFQr5hN_gcoGnz4ogoJdMaC_rTNgJQ1tcsvQ4UpqgXV0ffImmbXiyGWelniIHA&_hsmi=106764843,1,1,1.419569,0,0,1
/blog/how-ai-is-improving-customer-experience-through-personalised-interactions/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9hqlEZNIMwGJcyKRBCv9GCno5alamwhqip4g3SiUvX7Am2a9BBWcVWXcDgvs7RsN8_675PfHGvVIp7Y0ewLjQjnUkdCA&_hsmi=106764843,1,1,1.618003,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms,1,1,6.797982,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound,1,1,1193.6421,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8EDr8uWxciFf7NUjjpt8PFJY9kxr-4xG3HmA3sQ4uIkwAtVExIkNbhedoILEXFGXYSqiEokPc_xEM0J_q85gAeA3PCzw&_hsmi=110837891,1,2,14.260874000000001,0,0.5,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8qrJc7_yAGql9MsvLyMOEHHW309Rk0GNRjRume9Klps98NREYaKZmuTwgkxdp27LIZELhHIkOMcp4wTAt4TBAnWBkz3pVyjgNUpl0VT90aAKRGPC4&_hsmi=110837891,1,1,10.133369,1,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8vmxUkyxSZWNNkmvyUdv2PCU3TNeBOjrva9I9_APYw5XfCyHK-1Hdu9asy7QDUAiDO4FU4LS1q7Sp2dzllw7DjswRmpZweuRPwkU2z0DASfG1Y38c&_hsmi=110837891,1,1,23.745827,2,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9Qmx-HomAEKMYu9HwvZwzNYaGe9dRDLzeKF3x6j5m5_a2j32TzxBH1W4703o50K34LkeoBDzUsKTa8dvgXN5i8Ke0XtsXkKhaFz1fkmMtykEIgP8A&_hsmi=110837891,1,1,39.909096,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9R0KXkUBFGDqSxGKkgCds2Vs1Efe3RlAfuaR05aKKV1nY3R5S1tctON2w2O3YKsly3P-7rEmfPURdHObtDbqSFpuKs3CMhZY8Jf8KmSSg0v07IPB4&_hsmi=110837891,1,1,31.590548,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9S5gJOfHIKblOJXjO3jJ0kpSDEcYHhFqf7fPWb4uwfq6YOP5CdA4O3i-6u4Vmmbf8NNayTxO0AjR2miUs1bwe0GuyL0Q&_hsmi=110837891,1,1,6.31873,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_ZaezOuC_p8cafQPsZKons5F1Y18BJ0PeoulbN-iXo1NOYKFNVS3vvFApIZnQ6MNoLY7SRXfES4uwYrpeQ1D4KVXPvwQ&_hsmi=110837891,1,1,9.324465,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?Most_Recent_Source_Detail=email_newsletter&Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&Lead_Source_Detail=MarketingEmail&source=Outbound%2F%3Futm_source%3Demail_marketing&source=Outbound&_hsenc=p2ANqtz--jRuvF_6YkKqaCuvJSbIC6w66LGxlOOWKIlZP3UMS1VyXGWtB94vHnq85dxJzYT0Vhsmp5S4jsPtiqEwtV_vG-vR8CuQ&_hsmi=110837891,1,1,9.291208,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?fbclid=IwZXh0bgNhZW0CMTEAAR41eg9hmvreDkdifY4GenPy-Q-7-2qhRBp3DCp_7mZ4gx9eZ2rralfFEk-5xw_aem_HcX_2bPp1cOQQASlYR08cg,1,1,34.415309,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?hss_channel=fbp-70025074695,1,1,24.719079,0,0,1
/blog/how-ai-is-simplifying-claims-processing-for-insurance-firms/?hss_channel=lcp-327176,1,1,1.911377,0,0,1
/blog/how-business-analysis-drives-innovation,1,1,12.101602,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges,1,1,13.088485,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz--Sh6QOINyrC5ngnfGiOREAPfD6ZLgeW9dov_N7aOWFPodUqW07jKH7-TVDnJ7R3xEIQoqAfV2iLnnzqFH7c-oOsxiztw&_hsmi=114738830,1,1,1.000003,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz--_5GasGCgmiMZJDoJZHwJ8NYGeoXiWf8Um2DPN4jKP9FKPWve7VwqfBTlOCiqeUhOYf9DTrhn3xntM8kXAVRYhshbZ6RuQmzBslqILrEUGR5f2uiw&_hsmi=114738830,1,1,0.704532,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8-xDX-YEpyS1mCbHEAf-MM7XYXAlkZ8RSnYv4lrOkRQTwSREm2YTMolqIRHjCnLbdXMGkXLW3_QtFVzEn5otHlAMK2apcS3f2AOIk5BLflbXoq8BY&_hsmi=114738830,1,1,0,0,1,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8QP4IL4pvrkNu0TH32vMYrrzJsO2RLpg7vflzXys94FeM-ewHbxLKbURI7wyeanWxkXSn1sRw4kXmFW7YUbyk8Y-nQWg&_hsmi=114738830,1,1,0,0,1,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8YCx1SRVXkhyGUJ8_hC2P5yzadaz_tFr1smwbZVnEVYm-yKvUOzN8FMxK0LPLFcnPxNf5aKiSGF9n2rAdYDEgcgr8kyw&_hsmi=114738830,1,1,4.344364,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8dVDlQI0hA6oi9SP_Dzd84cMZf_LzaiBRln-TfUJV5c7XwwKbaE0p6W0Nwf1LmeIjiY5BfXL6OgsEpoWPHzKtRZ55iHw&_hsmi=114738830,1,1,1.112429,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8hbGs1CYhxPe_c6ywIjjiT_i989j-9nvMEFCPwWeV6J7S4jBMIiqT_XAjb-IttRreO2D8ENmKpxGgCGIS3FT0YuTOHAiirtPk-LFlbNTu0Wit-ktY&_hsmi=114738830,1,1,1.155732,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8paxtIE8S6ppWO7BLT1OATaIZf3pC4xSsg5X-NorVqhQY915VIHKzSv0tj34aHQ2bO3pWSNta86e9Gzg8hpNNs4UXG0Q&_hsmi=114738830,1,1,4.301567,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8rYWZL-1wqbXiDZToGIokuG3YpKlKskmgHbFuj1yxq6ZDlRqKflmrpeYnY8TOC0ATgC9dFfGGHMWZkPWpVy889mAycK1NNsb3S60-4tNOHM7SFzdw&_hsmi=114738830,1,1,0.660434,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8rvWitF4vLFGN94ptI1GH7-SG9IQ0tII0K9WkycM0uNWsdr2uaLjeWFPJtMpLrn43piTJbmS1rllf62BlnjvIrM8g0eQ&_hsmi=114738830,1,1,1.323547,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8u0ruW5zZTR87lefsRkiJW3pgArOMciit6ory0jNdh5IifSMSVwTE0HRobmAQ9RLKH6RvnJA6RbAL2qrS3Mw_tUW7kmGDRRYL5uoxxnaKHJHbsV64&_hsmi=114738830,1,1,1.026976,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-99_yVtosD_Han2EvEi7dKqy6Yo4STn7qEfl8KabT8tLRULPBEjLaYLlHzN7HxIovAQBsKuD4wVnUvJ2NW-bTYuM4jXpSq6KVVflm1QTH50_Q3E9XM&_hsmi=114738830,1,1,2.023592,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9Kb-EeUtCaiunfP-xDWr3ER00YcPPAK30StnMBm1Y-uLue9HvENKbobc4HMTFcHKk7LwweFJdp-GWzXHhnHzXKl4aqK2pckLat9_CgR4inykI2NEg&_hsmi=114738830,1,1,0.688874,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9WO8OmTT37Q_XYRxhFglew1uXX8pULumB8s0dfPIO4qhiD2M0ZjPn3lXDUAr9_vTK2mKUojGLoxvq4aBTN39QpAB0qEg&_hsmi=114738830,1,1,0.852951,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9YIwcQgTBuNS6nIVH4WY8ch3ZFXBS7QVFKv9N18Yhnx0liaZ_JgOzeufymTPo-ULORSPsa2P3yJsrAlkkccafol3J6uw&_hsmi=2,1,1,449.447435,0,0,0
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9e83ujkm1D4Kbzsujyrne7m1keKHViwjUW_Q6HiNoj5Neq54fGmx3vivIztaqSBseKaBXIDtBrkwQUPum-CNpQgVyQTLtmG4nXLbBUMVEjyJ1gtto&_hsmi=114738830,1,1,0,0,1,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9zHgAQEUE0RFSTCvpkVVooRAfFci4KrgFv_MuXvnJK1C6Z4siP6LPfHIDt-P1_r5_jSb4z1O6UIzXA74GyPO2MqEE6ngf66STLWM2MP6_KRKOvfMo&_hsmi=114738830,1,1,1.801607,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_0WNZNPS8FGpwNOw5EZJeyJ0BD5Dr_kyDni7djph5eIQAaMOYwLQtrJ9JbsMgIGUQ69SfLck53Oe02jw4POB_wrZukGA&_hsmi=114738830,1,1,1.726547,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_BayWWceEY55bV0Q219BB4dopWVztnjlcVFtlT57kMZg_jlRXji8PkreYqnkOC28rmhNgMnbAPzBAIeMbK58al9zjKGjTygv-h3tUM8r-l2zLtJXA&_hsmi=114738830,1,1,1.368659,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_HW2Se0Em6xcb2ZobH7iK4sHlirJ-NKpTOZAEevdf2kGNYpUm7JyVUKJcksBFuRv0Wwgov2PaMpFSbO4L1n6sHcTaGQY2cx7CsDQgtSq9P7wf-CRA&_hsmi=114738830,1,1,1.212541,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_LZLd3bdpfOi4CGXJ7l2StJjle1k59J21z-n_mHE9IsdqbldYjblq3loR99Lz1rfGu2ZKNDQ0S8HaPPaQKdMddjyiWtw&_hsmi=114738830,1,1,0,0,1,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?fbclid=IwZXh0bgNhZW0CMTEAAR6DMEg9vq0KF0att4VtwVt5T8A7_2nv1huxGmW0BPYNtLw7Yrs_fQUxXGqnlw_aem_SwQoFy31MhPrO5U8plF7jA,1,1,30.095299,0,0,1
/blog/how-business-analysis-helps-you-overcome-business-challenges/?hss_channel=fbp-70025074695&fbclid=IwZXh0bgNhZW0CMTEAAR64M_B0ZVKlimpemr0GPSHFX90zsoKc6USBqwwvWlDwY0q44jWY5QlYjUfM7Q_aem_6YyIwUGmagPi5QRfTWlIWQ,1,1,2.355142,0,0,1
/blog/how-can-a-business-ensure-it-hires-the-best-people,1,1,16.459928,0,0,1
/blog/how-can-ai-automation-affect-culture/?mh_matchtype=&mh_keyword=&mh_adgroupid=&mh_network=x&lead_source_detail=GoogleAds__&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,1,1,15.509549,0,0,1
/blog/how-can-ai-automation-affect-culture/?t=,1,2,414.0663755,1,0.5,1
/blog/how-can-talent-get-ready-for-the-workplace/?gtm_latency=1,1,1,0,0,1,1
/blog/how-cios-are-leveraging-ai-driven-rpa,1,1,0,0,1,1
/blog/how-devops-can-take-advantage-of-ai,1,1,17.08792,0,0,1
/blog/how-do-you-expand-your-devops-team-now-and-in-the-future,1,1,13.137584,0,0,1
/blog/how-do-you-measure-quality-and-deliver-it,1,1,0,0,1,1
/blog/how-do-you-measure-quality-and-deliver-it/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc,1,2,0,0,1,2
/blog/how-do-you-measure-quality-and-deliver-it/?mh_matchtype=&mh_keyword=&mh_adgroupid=&mh_network=x&lead_source_detail=GoogleAds__&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,1,1,77.477083,0,0,1
/blog/how-generative-ai-is-changing-software-testing,1,1,7.36878,0,1,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz--Fp0KkTUdgLzc0D0DS4iSsidFKzMWMviBhQTL4JAABEEnKRuofavkRbnxKdhg4n0rqo9kvEPvGDayiKdJu3coxdqMImQ&_hsmi=118561176,1,1,5.436941,0,0,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz--iwkU6u9lzaWyTRq-pk-gP6aUXjiPybpXby4KLFVWsVoY2d201c-66cst-gu3lT95jil59qDxWrz96fLakgoXt1IBcbw&_hsmi=118561176,1,1,4.123101,0,0,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-88lAY2VQabjwhneNhT43RpkDdJMror0cCME9UmfuZRzRIIc5KJnr4n17x46tR7SJ4C_vdBb9S_MhbN7hnNImGQR6C_dQ&_hsmi=118561176,1,1,4.383634,0,0,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9a8reJJleUmMCg4LOGjtYo3arQCVvgjwS1doLV4YvFKDJ9aVUUoYPWGr9Br6KJ9Tr2A_oBOl7scFdMONpp3quXdYIDLQ&_hsmi=118561176,1,2,30.4784835,0,0.5,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_5krAeK5ayHSUzNzu1VI9XdDilJ2kh09neATp6OaBV897gU9TYYjsqTGeQzztE8rKLkAVDmH8QA64D5jeu2lIXiKM0hQ&_hsmi=118561176,1,1,49.613074,1,0,1
/blog/how-generative-ai-is-changing-software-testing/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-_b-wG-BK4AW3e59gQ2kp30h9lQhDx6U5infGDAqs4bxPBGPW7jrD1PPrBG18FvJ6OiBZAy018pHBAkNBTHBmLz-f1AJ5Igd3ia8XAiktiTCmcB6YE&_hsmi=118561176,1,1,3.880137,1,0,1
/blog/how-much-are-software-bugs-costing-you,1,1,13.432003,0,0,1
/blog/how-much-are-software-bugs-costing-you/?hl=es-ES,1,1,26.311494,1,0,1
/blog/how-much-are-software-bugs-costing-you/?lead_source_detail=GoogleAds_software%20testing%20services_137926641727&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=137926641727&hsa_ad=608558091243&hsa_src=g&hsa_tgt=kwd-33531290&hsa_kw=software%20testing%20services&hsa_mt=p&hsa_net=adwords&hsa_ver=3,1,1,1493.452846,0,0,1
/blog/how-much-are-software-bugs-costing-you/?lead_source_detail=GoogleAds_software%20testing_133713216205&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=133713216205&hsa_ad=592072672443&hsa_src=g&hsa_tgt=kwd-11639551&hsa_kw=software%20testing&hsa_mt=e&hsa_net=adwords&hsa_ver=3,1,1,28.899729,1,0,1
/blog/how-much-are-software-bugs-costing-you/?mh_matchtype=e&mh_keyword=software%20quality%20assurance&mh_adgroupid=136582107738&mh_network=g&lead_source_detail=GoogleAds_software%20quality%20assurance_136582107738&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=136582107738&hsa_ad=692796714869&hsa_src=g&hsa_tgt=kwd-12196466&hsa_kw=software%20quality%20assurance&hsa_mt=e&hsa_net=adwords&hsa_ver=3,1,1,0,0,1,1
/blog/how-much-are-software-bugs-costing-you/?mh_matchtype=p&mh_keyword=qa%20software%20testing&mh_adgroupid=141015664251&mh_network=g&lead_source_detail=GoogleAds_qa%20software%20testing_141015664251&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=141015664251&hsa_ad=692796714845&hsa_src=g&hsa_tgt=kwd-295564834773&hsa_kw=qa%20software%20testing&hsa_mt=p&hsa_net=adwords&hsa_ver=3,1,1,0.295995,0,1,1
/blog/how-much-are-software-bugs-costing-you/?mh_matchtype=p&mh_keyword=qa%20testing%20service&mh_adgroupid=141015664691&mh_network=g&lead_source_detail=GoogleAds_qa%20testing%20service_141015664691&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=141015664691&hsa_ad=592072671789&hsa_src=g&hsa_tgt=kwd-357109400560&hsa_kw=qa%20testing%20service&hsa_mt=p&hsa_net=adwords&hsa_ver=3&gad_campaignid=16509985632,1,1,143.986737,1,0,1
/blog/how-much-are-software-bugs-costing-you/?mh_matchtype=p&mh_keyword=software%20testing%20services&mh_adgroupid=137926641727&mh_network=g&lead_source_detail=GoogleAds_software%20testing%20services_137926641727&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=137926641727&hsa_ad=592072671339&hsa_src=g&hsa_tgt=kwd-33531290&hsa_kw=software%20testing%20services&hsa_mt=p&hsa_net=adwords&hsa_ver=3&gad_campaignid=16509985632,1,1,9.193562,0,1,1
/blog/how-much-are-software-bugs-costing-you/?utm=,1,1,530.993896,0,0,1
/blog/how-should-organisations-prepare-for-implementing-ai,1,1,7.770141,1,0,1
/blog/how-the-tech-skills-gap-is-stifling-the-public-sector,1,1,0,0,1,1
/blog/how-the-tech-skills-gap-is-stifling-the-public-sector/?mh_matchtype=&mh_keyword=&mh_adgroupid=&mh_network=x&lead_source_detail=GoogleAds__&lead_source_details=PPC&lead_source=Website&hsa_acc=6305486689&hsa_cam=15233175087&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,1,1,7.852564,0,0,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline,1,1,5.992871,0,1,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz--WzlRJqzd6O3pI9qhFv5h7PuV61Pinj653jGFo6vtroHSRAsxW5OZEcekXcbYPsR7gm6F70zh-1uZrh3iWYG1hXoSf5w&_hsmi=116631917,1,1,0,0,1,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-827k3QhzmNl6i7YykvvAG_RjcQZ_0xy1vE90l4Zaln5EZTh1E7ogTmo5XRIu7m8hknMQPsWvLEvu8GgGjdAbYVp-InmH2yGNKGZv2M2SIT3JDZNy8&_hsmi=116631917,1,4,19.424386000000002,4,0.5,3
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8iCwAvw22FrnmwobJWyj83kqo_5CYDeCwkOgEXpN-RJRmFAIEvLLlWD7SHweDOx0YaX_Je8dSV8RHGpUZKGlHrNQ-7PfockM9_VzEKQLdurlqIWUE&_hsmi=116631917,1,1,34.124298,0,0,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-8qN3QLJ3qDnl-zly9nxpcwc-5-St-mjp3ZtuBdLL2ezvISFswFnWRNvWEi2376fraRPfy7U8Jr4eH_ARTN8TlH5yd9zQ&_hsmi=116631917,1,1,0,0,1,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-99NEdIcDWob-AFC3QhtLRbe9P8G5UgXSJ3jdLh-QxOZgRiz2eL95l3GhJ2beUbklbF8tahQHTfOtApvLj0xVPWNw-4XXez3t0F0Yg4fik-buR8ahw&_hsmi=116631917,1,1,112.266473,0,0,1
/blog/how-to-build-an-agentic-ai-opportunity-pipeline/?Most_Recent_Source_Detail=email_newsletter&Lead_Source_Detail=MarketingEmail&source=Outbound&_hsenc=p2ANqtz-9BAT_MqXT51NGQ2Se4neOo2QaBoGsHJsB68OjJSMGnxKtbYz95-rOclhMRR-TMuVF2AnoCaiT6K8udFOGOGRPDlDjfcQ&_hsmi=116631917,1,1,0,0,1,1
