# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Forest Garden Ltd.
# Property: BuyShedsDirect (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20251231
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue,Engagement rate,Bounce rate
/blog/archive/2013-01,1,1,1,10,3,0,0,1,0
/blog/archive/2013-02,1,1,1,3,2,0,0,1,0
/blog/archive/2013-12,1,1,1,8,2,0,0,1,0
/blog/archive/2014-10,1,1,1,2,2,0,0,1,0
/blog/archive/2014-12,1,1,1,0,1,0,0,1,0
/blog/archive/2015-01,1,1,1,0,1,0,0,1,0
/blog/archive/2015-03,1,1,1,0,1,0,0,1,0
/blog/archive/2016-03,1,0,0,0,4,0,0,1,0
/blog/archive/2017-02,1,1,1,9,2,0,0,1,0
/blog/archive/2017-05,1,1,1,141,3,0,0,1,0
/blog/archive/2017-07,1,1,1,6,2,0,0,1,0
/blog/archive/2017-10,1,1,1,6,2,0,0,1,0
/blog/archive/2017-12,1,1,1,0,1,0,0,1,0
/blog/archive/2018-03,1,1,1,13,2,0,0,1,0
/blog/archive/2019-05,1,1,1,6,2,0,0,1,0
/blog/archive/2019-08,1,1,1,11,2,0,0,1,0
/blog/archive/2019-09,1,1,1,0,1,0,0,1,0
/blog/archive/2020-05,1,1,1,86,4,0,0,1,0
/blog/archive/2022-03,1,0,0,0,3,0,0,0,1
/blog/archive/2022-04,1,1,1,241,2,0,0,1,0
/blog/archive/2022-08,1,1,1,7,2,0,0,1,0
/blog/archive/2022-09,1,1,1,33,2,0,0,1,0
/blog/archive/2022-10,1,1,1,17,2,0,0,1,0
/blog/archive/2022-11,1,1,1,4,2,0,0,1,0
/blog/archive/2023-02,1,1,1,7,2,0,0,1,0
/blog/archive/2023-03,1,1,1,0,1,0,0,1,0
/blog/archive/2023-05,1,1,1,2,2,0,0,1,0
/blog/archive/2023-06,1,1,1,12,2,0,0,1,0
/blog/archive/2024-01,1,1,1,12,2,0,0,1,0
/blog/archive/2024-03,1,1,1,9,2,0,0,1,0
/blog/archive/2024-09,1,1,1,87,3,0,0,1,0
"/blog/category/fencing"" class=""hover:underline",1,1,1,71,2,0,0,1,0
/blog/category/shed-of-the-year,1,1,1,2,4,0,0,1,0
/blog/category/top-tips-how-to/,1,1,1,2,3,0,0,1,0
/blog/feed.xml,1,1,1,0,1,0,0,1,0
/blog/feed/,1,1,1,0,3,0,0,1,0
/blog/how-to-build-a-shed-base/,1,1,1,6,4,0,0,1,0
/blog/post/15-benefits-outdoor-lighting-ideas-gardens,1,0,0,0,4,0,0,0,1
/blog/post/5-brand-new-forest-products-to-transform-your-garden-this-spring,1,2,0.5,21,6,0,0,0.3333333333333333,0.6666666666666666
/blog/post/9-foods-can-re-grow-kitchen,1,1,1,8,4,0,0,0,1
/blog/post/Forest-midi-garden-shed-giveaway,1,1,1,47,5,0,0,0.5,0.5
/blog/post/Ni1zdXBlci,1,1,1,25,4,0,0,1,0
/blog/post/aG93LXRvLW,1,1,1,0,3,0,0,0,1
/blog/post/care-and-maintenance-of-pressure-treated.,1,1,1,0,3,0,0,0,1
/blog/post/cheap log cabins,1,1,1,3,2,0,0,1,0
/blog/post/diy-pergola-plans-designs-ideas-for-garden,1,0,0,0,4,0,0,1,0
/blog/post/fathers-day-giveaway-2025-duplicated,1,1,1,21,2,0,0,1,0
/blog/post/forest-maranello-planter-giveaway,1,1,1,21,2,0,0,1,0
/blog/post/forest-york-hexagonal-planter-giveaway,1,0,0,0,4,0,0,1,0
/blog/post/functional-garden-building,1,2,0.5,22.5,3,0,0,0.5,0.5
/blog/post/garage-tool-storage-ideas-how-to-organise-tools-equipment,1,1,1,10,2,0,0,1,0
/blog/post/garden-gazebo-ideas-patios-small-gardens,1,0,0,0,3,0,0,0,1
/blog/post/garden-tools-list-equipment-accessories-essentials,1,0,0,0,3,0,0,0,1
/blog/post/growing-your-own-a-guide-to-planting-and-growing-flowers-food-herbs,1,2,0.5,8,3,0,0,0.5,0.5
/blog/post/harnessing-renewable-energy-for-the-family-home,1,0,0,0,4,0,0,0,1
/blog/post/homeworking-garden-office-interior-design-layout-ideas,1,1,1,12,4,0,0,1,0
/blog/post/how-can-gardening-help-hedgehogs,1,1,1,10,2,0,0,1,0
/blog/post/how-long-do-wooden-sheds-last-maintenance-andrepairs,1,1,1,9,4,0,0,1,0
/blog/post/how-to-plant-bulbs-for-a-super-spring-garden,1,1,1,7,4,0,0,1,0
/blog/post/how-to-reduce-stress-by-gardening,1,1,1,26,2,0,0,1,0
/blog/post/outdoor-living-in-the-night-garden,1,1,1,9,2,0,0,1,0
/blog/post/quick-guide-making-allotment-bee-friendly,1,2,0.5,25.5,5,0,0,0.5,0.5
/blog/post/shed-of-the-year-2015-the-third-episode,1,0,0,0,4,0,0,0,1
/blog/post/shed-of-the-year-2015-the-winner-has-been-crowned,1,1,1,44,5,0,0,1,0
/blog/post/shed-of-the-year-2016-tv-air-dates,1,0,0,0,4,0,0,0,1
/blog/post/the-5-most-impressive-winter-garden-retreats,1,1,1,8,6,0,0,0,1
/blog/post/the-june-garden-guide,1,1,1,13,2,0,0,1,0
/blog/post/the-march-garden-guide,1,2,0.5,4,4,0,0,0,1
/blog/post/what-is-a-summer-house-called-definition-meaning-explained,1,1,1,5,4,0,0,1,0
/blog/post/what-type-of-shed-should-i-bureviews of best sheds to buy,1,1,1,0,1,0,0,1,0
/blog/post/why-playhouses-bring-out-creativity-and-imagination-in-children,1,1,1,11,3,0,0,1,0
/blog/post/work-from-home-with-a-wooden-garden-office,1,2,0.5,13,3,0,0,0.5,0.5
/blog/posts/,1,1,1,1,2,0,0,1,0
/blog/rss.xml,1,1,1,0,1,0,0,1,0
/blog/search/ base assembly instructions,1,0,0,0,4,0,0,1,0
"/blog/search/""clever garden shed ideas""",1,1,1,4,3,0,0,1,0
/blog/search/2165,1,1,1,37,3,0,0,1,0
/blog/search/3.8mtr slide,1,1,1,6,3,0,0,1,0
/blog/search/Arbours,1,1,1,9,2,0,0,1,0
/blog/search/Bar,1,1,1,32,3,0,0,1,0
/blog/search/Base,1,0,0,0,4,0,0,1,0
/blog/search/Bin shed,1,0,0,0,5,0,0,1,0
/blog/search/EN6 5LE,1,1,1,0,1,0,0,1,0
/blog/search/Frame insulation,1,1,1,5,2,0,0,1,0
/blog/search/Garden Shed Ideas,1,1,1,7,2,0,0,1,0
/blog/search/Garden Shed Ideas to Maximise Space:,1,1,1,4,3,0,0,1,0
/blog/search/Gas heaters,1,1,1,23,3,0,0,1,0
/blog/search/Gazebo,1,1,1,32,3,0,0,1,0
/blog/search/Hanging Plants,1,1,1,73,2,0,0,1,0
/blog/search/How to build a plastic base,1,1,1,5,2,0,0,1,0
/blog/search/How to lay paving,1,1,1,4,2,0,0,1,0
/blog/search/MK18 7RD,1,0,0,0,4,0,0,1,0
/blog/search/Potato vine,1,1,1,3,2,0,0,1,0
/blog/search/Prices of log stores,1,1,1,16,2,0,0,1,0
/blog/search/Resin shed,1,1,1,41,2,0,0,1,0
/blog/search/Roof,1,1,1,28,3,0,0,1,0
/blog/search/Roofing felt,1,1,1,22,2,0,0,1,0
/blog/search/Shed of the year,1,1,1,21,2,0,0,1,0
/blog/search/Shed wall thickness,1,1,1,0,1,0,0,1,0
/blog/search/She’d base,1,1,1,29,2,0,0,1,0
/blog/search/Very very very cheap nice bars that you can put in your garden,1,0,0,0,4,0,0,1,0
/blog/search/Voncaca,1,1,1,48,2,0,0,1,0
/blog/search/bin store,1,1,1,20,2,0,0,1,0
/blog/search/bird bath,1,1,1,5,2,0,0,1,0
/blog/search/black friday,1,1,1,0,3,0,0,1,0
/blog/search/black frriday,1,1,1,0,2,0,0,1,0
/blog/search/builf a shed,1,1,1,5,2,0,0,1,0
/blog/search/ceiling,1,1,1,2,2,0,0,1,0
/blog/search/ceiling rack,1,1,1,2,3,0,0,1,0
/blog/search/clever garden shed ideas,1,1,1,3,2,0,0,1,0
/blog/search/clever storage,1,1,1,1,2,0,0,1,0
/blog/search/climbing plant,1,1,1,0,3,0,0,1,0
/blog/search/cooking,1,1,1,40,2,0,0,1,0
/blog/search/damp,1,1,1,5,2,0,0,1,0
/blog/search/damp proof,1,1,1,0,3,0,0,1,0
/blog/search/damp protection,1,1,1,2,2,0,0,1,0
/blog/search/darlac,1,1,1,6,2,0,0,1,0
/blog/search/extender,1,1,1,6,2,0,0,1,0
/blog/search/feature,1,1,1,23,3,0,0,1,0
/blog/search/felt,1,1,1,21,2,0,0,1,0
/blog/search/fence,1,1,1,44,4,0,0,1,0
/blog/search/fence post extender,1,1,1,0,3,0,0,0.5,0.5
/blog/search/festive,1,0,0,0,4,0,0,1,0
/blog/search/fuse,1,1,1,1,2,0,0,1,0
/blog/search/garage,1,0,0,0,4,0,0,1,0
/blog/search/garden building,1,1,1,5,2,0,0,1,0
/blog/search/geranium,1,1,1,52,2,0,0,1,0
/blog/search/giveaway,1,1,1,13,2,0,0,1,0
/blog/search/gym,1,1,1,2,2,0,0,1,0
/blog/search/hanging,1,1,1,5,3,0,0,1,0
/blog/search/hanging basket,1,1,1,5,2,0,0,1,0
/blog/search/hooks,1,1,1,9,2,0,0,1,0
/blog/search/how to guide insulate shed,1,1,1,0,1,0,0,1,0
/blog/search/how to put wood panelling into a metal shed,1,1,1,0,1,0,0,1,0
/blog/search/installation,1,1,1,6,2,0,0,0.5,0.5
/blog/search/insulate shed,1,1,1,0,1,0,0,1,0
/blog/search/insulating,1,1,1,96,2,0,0,1,0
/blog/search/interior,1,1,1,37,2,0,0,1,0
/blog/search/kid,1,1,1,33,2,0,0,1,0
/blog/search/lightweight,1,1,1,3,2,0,0,1,0
/blog/search/log cabin wall,1,1,1,2,2,0,0,1,0
/blog/search/log cladding,1,1,1,3,2,0,0,1,0
/blog/search/log store,1,1,1,10,2,0,0,1,0
/blog/search/metal shed,1,1,1,76,3,0,0,1,0
/blog/search/organisation,1,1,1,1,2,0,0,1,0
/blog/search/outdoor dining,1,1,1,13,2,0,0,1,0
/blog/search/paint,1,1,1,26,3,0,0,1,0
/blog/search/painting,1,1,1,18,2,0,0,1,0
/blog/search/painting a shed,1,0,0,0,4,0,0,1,0
/blog/search/pathway,1,1,1,6,2,0,0,1,0
/blog/search/peony,1,1,1,6,2,0,0,1,0
/blog/search/pergola,1,1,1,19,2,0,0,1,0
/blog/search/pergolat,1,1,1,8,2,0,0,1,0
/blog/search/pest,1,1,1,8,2,0,0,1,0
/blog/search/plant,1,1,1,16,2,0,0,1,0
/blog/search/plant fence,1,1,1,5,3,0,0,1,0
/blog/search/plants,1,1,1,10,2,0,0,1,0
/blog/search/plastic shed 6ft x 5ft,1,1,1,11,3,0,0,1,0
/blog/search/potting table,1,1,1,15,3,0,0,1,0
/blog/search/pressure treatment,1,0,0,0,4,0,0,0,1
/blog/search/privacy screen,1,1,1,23,2,0,0,1,0
/blog/search/rock garden,1,1,1,3,2,0,0,1,0
/blog/search/shade],1,1,1,35,2,0,0,1,0
/blog/search/shed installation,1,1,1,20,4,0,0,0.5,0.5
/blog/search/sleeper,1,1,1,17,2,0,0,1,0
/blog/search/small space,1,1,1,43,3,0,0,1,0
/blog/search/soil,1,1,1,11,2,0,0,1,0
/blog/search/trellis,1,1,1,9,2,0,0,1,0
/blog/search/trumpet vine,1,1,1,2,2,0,0,1,0
/blog/search/type,1,1,1,116,2,0,0,0.5,0.5
/blog/search/vegetable,1,1,1,13,3,0,0,1,0
/blog/search/vegetables,1,1,1,7,2,0,0,1,0
/blog/search/weed,1,1,1,13,3,0,0,1,0
/blog/search/wind,1,1,1,26,3,0,0,1,0
/blog/search/wisteria,1,1,1,3,2,0,0,1,0
/blog/search/wooden base assembly instructions,1,0,0,0,4,0,0,0,1
/blog/search/wooden base assy instructions,1,0,0,0,4,0,0,1,0
/blog/search/wooden vs plastic,1,1,1,5,2,0,0,1,0
/blog/post/2014-blogger-competition-entries,0,1,0,8,1,0,0,0,1
/blog/post/2014-competition-winners,0,1,0,8,1,0,0,0,1
/blog/post/3-ways-prepare-summer-garden,0,1,0,8,1,0,0,0,1
/blog/post/advice-on-choosing-a-shed,0,1,0,7,1,0,0,0,1
/blog/post/decorating-your-shed-for-summer,0,1,0,8,1,0,0,0,1
/blog/post/flying-the-flag-for-growing-your-own,0,2,0,7.5,2,0,0,0,1
/blog/post/garden-butterfly-numbers-drop-20-in-the-uk,0,1,0,8,1,0,0,0,1
/blog/post/keeping-your-shed-secure,0,1,0,7,1,0,0,0,1
/blog/post/phil-mccanns-10-step-guide-best-containers-ever,0,1,0,8,1,0,0,0,1
/blog/post/shed-of-the-year-2013,0,1,0,8,1,0,0,0,1
/blog/post/the-best-wooden-greenhouses-for-2017,0,1,0,8,1,0,0,0,1
/blog/post/the-october-garden-guide,0,1,0,7,1,0,0,0,1
/blog/post/why-would-i-want-to-maintain-my-shed-surely-they-just-look-after-themselves,0,1,0,7,1,0,0,0,1
/blog/post/xiaomi-14-pro,0,1,0,0,4,0,0,0,1
